정류소ID,정류소번호,정류소명,X좌표,Y좌표
101000294,02199,약수역1번출구,127.0096865168,37.556408461
101000097,02201,장충체육관앞,127.0077840642,37.5584811178
101000098,02202,장충체육관앞,127.0078281581,37.5580017329
101000099,02203,장충동.동국대입구,127.0059098097,37.5606213237
101000100,02204,장충동.동국대입구,127.0056290943,37.5606663921
101000101,02205,퇴계로6가,127.0039664281,37.5633219814
101000102,02206,퇴계로6가,127.0032725375,37.5635049245
101000103,02207,퇴계로5가.제일병원,126.9999660413,37.5623804057
101000104,02208,퇴계로5가,126.9998890677,37.5626876784
101000105,02209,국립극장.반얀트리호텔,127.0003678294,37.5508545113
101000106,02210,국립극장.반얀트리호텔,127.0009473128,37.5516853176
101000107,02211,청구역,127.014656108,37.5599600605
101000108,02212,청구역,127.014219181,37.5599303778
101000109,02213,동화동,127.0183371082,37.5599370188
101000110,02214,동화동,127.0182736903,37.5598126778
101000111,02215,백범광장,126.980093,37.555737
101000113,02218,남대문경찰서,126.9737449241,37.5540144353
101000114,02219,남대문시장 앞,126.978580386,37.5609394169
101000115,02220,남산케이블카.남산산책로입구,126.9839798009,37.5552651842
101000116,02221,서울애니메이션센터숭의여대,126.9875026883,37.5586203825
101000117,02222,동대입구역.장충동,127.0053855469,37.5581343304
101000295,02223,약수역10번출구,127.009322,37.556256
101000119,02224,청계1가.광교,126.9836249076,37.5684616458
101000120,02225,청계2가.삼일교,126.9885301722,37.5678404706
101000121,02226,청계4가.배오개다리,126.9971755363,37.5684843738
101000122,02227,청계5가.방산시장,127.0006713113,37.5691385986
101000123,02228,청계6가.평화시장,127.0044818377,37.5693746016
101000124,02229,청계7가.동평화.청평화시장,127.0138508174,37.5695135434
101000125,02230,청계8가.영도교,127.018825398,37.5706509342
101000128,02233,신한은행본점,126.975585201,37.5611965482
101000130,02235,동대문역사문화공원,127.0091092289,37.5654113309
101000131,02236,버티고개,127.0060242348,37.5478041512
101000132,02237,버티고개,127.0058182349,37.5474977891
101000135,02240,청계3가.세운교,126.9938077118,37.5682058077
101000136,02241,청계6가.오간수교,127.0090361408,37.5694851752
101000137,02242,충무로역.매일경제,126.9933464247,37.5616007726
101000141,02246,을지로입구역.광교,126.9824738253,37.567557685
101000147,02252,도로교통공단앞,127.0247418084,37.5649390497
101000148,02253,명동국민은행앞,126.9825866082,37.5645020967
101000149,02254,남산북측순환로입구,126.9988218165,37.5506986166
101000150,02255,신당동삼성아파트,127.0187298806,37.5585545048
101000151,02256,신당동대우푸르지오,127.0191882415,37.5579233138
101000152,02257,황학동주민센터,127.0234023516,37.5668556166
101000153,02258,신당초등학교앞,127.0238272352,37.564476647
101000154,02259,금호베스트빌.삼성래미안아파트,127.0241443772,37.5615426236
101000155,02260,금호베스트빌.삼성래미안아파트,127.0243472269,37.5622544456
101000156,02261,도로교통공단후문,127.0241667675,37.5642774365
101000157,02262,서대문경찰서,126.9675115679,37.5652819605
101000160,02269,교육연구정보원,126.9803184727,37.5544851841
101000163,02272,방산종합시장,127.0019301271,37.5678058693
101000164,02273,황학동롯데캐슬,127.0221630322,37.5715126997
101000165,02274,광희문.광희동사거리,127.0086110484,37.5645499236
101000166,02275,광희문.광희동사거리,127.0094396368,37.5643254882
101000168,02277,황학동롯데캐슬,127.0232394785,37.5709448049
101000254,02278,한국은행.신세계앞,126.9792899798,37.561408112
101000258,02279,서울기동대.광희초등학교,127.0145727542,37.5678671611
101000261,02280,동대문디자인플라자,127.0119962039,37.567700749
101000262,02281,서대문역사거리.농협중앙회,126.9678855112,37.5669222408
101000263,02282,서울스퀘어앞,126.97323173,37.555341632
101000266,02284,힐튼호텔,126.9766258827,37.5561983921
101000265,02285,힐튼호텔,126.976717,37.556568
101000290,02286,시청앞.덕수궁,126.9768355729,37.5662122834
101000293,02288,앰배서더호텔.장충문화체육센터,127.0025921056,37.5601745008
101900010,02501,약수역.3.6호선,127.0121963673,37.5525416326
101900009,02502,코리아나호텔,126.9766061418,37.5686550996
101900011,02503,시청역,126.9767938672,37.565635576
101900008,02504,삼성프라자,126.9760669915,37.5624960233
101900012,02505,서울역,126.9713291252,37.5582012576
101900007,02506,남대문,126.9762857869,37.5614634146
101900006,02507,프레스센터,126.9774317996,37.5673567863
101900005,02510,신당역하나은행,127.0215804936,37.5653655565
101900004,02513,염천교,126.9709923515,37.5597519575
101900017,02514,중림동입구,126.969120688,37.558472831
101900013,02515,서울역서부,126.969248154,37.5558357207
101900003,02516,한국경제신문사,126.9679526472,37.5609334062
101900002,02517,신금호파크자이아파트후문,127.0172165788,37.5553289935
101900001,02518,응봉근린공원.금호산,127.0170566338,37.5537755301
101900023,02519,서울방송고등학교.남산타운아파트,127.012409789,37.5495860191
101900022,02520,서울방송고등학교.남산타운아파트,127.0122830052,37.5494256375
101900021,02521,중구청소년수련관.남산타운2상가,127.0124984104,37.5516450117
101900020,02522,중구청소년수련관.남산타운2상가,127.0121192688,37.5517045235
101900019,02523,약수시장.초록마을앞,127.010785999,37.5516046313
101900018,02524,약수지구대,127.0120186912,37.5526524854
101000173,02605,남대문시장,126.9788338327,37.5613170207
101000277,02639,롯데호텔,126.9803053067,37.5658047183
101000298,02640,웨스틴조선호텔,126.979685306,37.5642485497
101000301,02641,시청광장,126.9787630365,37.5652072923
101000275,02643,코리아나호텔,126.9767760218,37.5684226513
101000276,02649,서소문KAL빌딩,126.9746302112,37.5634526841
101000273,02652,앰배서더호텔,127.0026102024,37.5597717116
101000226,02661,광화문,126.9767623328,37.568758756
101000227,02662,시청덕수궁,126.97677807,37.565471574
101000229,02664,바비엥스위트,126.9676372948,37.5651089852
101000230,02665,서울역,126.9728595843,37.5578195556
101000234,02669,명동역.세종호텔,126.9865842732,37.5610964868
101000244,02679,충무로역.호텔피제이,126.9955605031,37.5617180187
101000245,02680,남대문시장,126.9787309255,37.560967378
101000246,02681,이비스엠버서더호텔,126.982612619,37.5646093306
101000247,02682,프레이저플레이스,126.9692683016,37.5628476779
101000250,02685,서울역,126.9713325533,37.5581165556
101000257,02686,아카시아호텔.웨스턴코업레지던스,127.0034786985,37.5665506121
101000256,02687,을지로코업레지던스,127.0053974501,37.5662333554
101000255,02688,토요코인호텔.이비스버젯호텔,127.0089472544,37.5645913489
101000271,02692,약수역,127.0098978294,37.5537889625
101000270,02693,밀레니엄힐튼호텔,126.9759752961,37.5554665731
101000269,02694,서울역,126.9720456834,37.5580158041
101000268,02695,라마다.스위트호텔,126.9720684843,37.5606109591
122000657,02698,라마다서울호텔,127.0451213206,37.5104190338
101000279,02699,서울플라자호텔,126.9779059345,37.564156195
101000286,02706,시청.서울신문사,126.9773647244,37.568299316
101000288,02707,프레이저플레이스남대문,126.9762665716,37.5613760047
101000287,02708,프레이저플레이스남대문,126.9755365701,37.5610667807
101000289,02709,동대문역사문화공원,127.009245066,37.5653851887
101000297,02710,더스프라지르서울동대문,127.0073707299,37.5645013879
101000296,02711,동대문디자인플라자,127.0094145732,37.5681390561
101000299,02712,베이튼호텔,127.0026364414,37.5649993215
102000001,03001,한강대교북단.LG유플러스,126.9631917349,37.5240898013
102000002,03002,한강대교북단.LG유플러스,126.9631848403,37.5243060629
102000003,03003,신용산역,126.966207,37.527293
102000004,03004,신용산역,126.9666192358,37.527920489
102000005,03005,KT용산지사,126.9702350163,37.5314970129
102000006,03006,KT용산지사,126.9705640624,37.5320503694
102000007,03007,삼각지역,126.9740117531,37.5352698987
102000008,03008,삼각지역,126.9741608708,37.5359845015
102000009,03009,숙대입구역,126.9725377982,37.543295633
102000010,03010,숙대입구역,126.9722320769,37.5437560216
102000011,03011,갈월동,126.9722373211,37.5509755993
102000012,03012,갈월동,126.9717081909,37.5495337218
102000018,03110,남영역,126.9719271804,37.542006922
102000019,03111,남영역,126.9716794679,37.5416932813
102000026,03119,신용산역3번출구,126.9670860345,37.5286118013
102000029,03122,한강대교북단,126.9639344725,37.5252902941
102000030,03124,서계동,126.9693404702,37.5524743044
102000031,03125,서계동,126.969221961,37.5516704971
102000032,03126,청파동,126.9701330652,37.5488115567
102000033,03127,청파동,126.9698626298,37.548679027
102000034,03128,숙대입구역.청파동주민센터,126.9707772395,37.5453812474
102000035,03129,숙대입구역.청파동주민센터,126.9702634348,37.5454135586
102000036,03130,남영역,126.971032,37.540813
102000037,03131,남영역,126.9706761392,37.5405702704
102000038,03132,용산전자상가17동,126.9660271002,37.5337792589
102000039,03133,용산전자상가19동,126.9654965792,37.5334231716
102000040,03134,용산전자상가10동,126.9619640523,37.5332725045
102000041,03135,용산전자상가12동,126.9622629103,37.5329995678
102000042,03136,용산전자상가.전자랜드,126.9585777029,37.5327640474
102000043,03137,용산전자상가.전자랜드,126.9582528287,37.5329991195
102000044,03138,원효대교북단,126.9560108274,37.5318800435
102000045,03139,용산경찰서,126.9691858135,37.5405032098
102000046,03140,용산경찰서,126.9690615428,37.5399994643
102000047,03141,용산꿈나무종합타운.원효로우체국,126.9669290534,37.5386139009
102000048,03142,용산e편한세상,126.9653759615,37.5373338982
102000049,03143,남정초등학교,126.9636632444,37.5363187485
102000050,03144,원효로2가,126.9629911361,37.536237441
102000051,03145,원효로2가사거리,126.9610704217,37.5349338369
102000052,03146,원효로3가,126.9581798302,37.5340407624
102000053,03147,원효로3가,126.9583248022,37.5337957151
102000054,03148,용암초등학교입구.이태원주공아파트,126.9886572147,37.543763247
102000055,03149,이태원동남산대림아파트.용산동아파트,126.987449262,37.5397253123
102000056,03150,용산한신아파트,126.9871086322,37.5398054732
102000057,03151,해방촌,126.9864583325,37.5377076472
102000058,03152,국군재정관리단,126.9870570383,37.5371418254
102000059,03153,용산구청.크라운호텔,126.9912039368,37.5302839538
102000060,03154,용산구청.크라운호텔,126.9911055786,37.5296117273
102000061,03155,한강중학교,126.9922521773,37.525474865
102000062,03156,한강중학교앞,126.9924287738,37.5245025908
102000063,03157,서빙고역1번출구,126.9894776223,37.5200094838
102000064,03158,장충단로입구,127.002202,37.545795
102000065,03159,남산예술원,127.00204,37.544437
102000066,03160,서울중부기술교육원.블루스퀘어,127.0035397782,37.5415776794
102000067,03161,서울시중부기술교육원.블루스퀘어,127.0031776354,37.5411748997
102000068,03162,순천향대학병원,127.0057302453,37.5364422432
102000069,03163,순천향대학병원,127.0062993526,37.5356114027
102000070,03164,순천향대학병원,127.0054993584,37.5357934643
102000071,03165,순천향대학병원.한남오거리,127.0057290409,37.5354906847
102000072,03166,한남5거리,127.0083381045,37.5328656324
102000073,03167,남산도서관,126.980835,37.552282
102000074,03168,남산도서관,126.9811340112,37.5520442521
102000075,03169,후암약수터,126.98432,37.54869
102000076,03170,후암약수터,126.9841668777,37.548395263
102000077,03171,보성여중고입구,126.9858399758,37.5463968458
102000078,03172,보성여중고입구,126.9856317665,37.5462598541
102000079,03173,남산체육관,126.9927901963,37.5427038827
102000080,03174,남산체육관,126.992916961,37.5425047481
102000081,03175,하얏트호텔,126.9962350228,37.5416209251
102000082,03176,하얏트호텔,126.9974210125,37.5408216845
102000083,03177,용마루고개(서울자동차고등학교),126.9584647114,37.5406368923
102000084,03178,용마루고개.효창파크푸르지오아파트,126.9585520334,37.5402999129
102000085,03179,효창공원앞역,126.9620345918,37.5392080537
102000086,03180,효창공원앞역,126.9624982594,37.5388068257
102000087,03181,용산꿈나무종합타운.보건분소,126.9649997667,37.5384268178
102000088,03182,용산꿈나무종합타운.보건분소,126.964648,37.538295
102000089,03183,문배동등기소앞,126.9670845367,37.5375803863
102000090,03184,전쟁기념관,126.9768577525,37.5347586674
102000091,03185,전쟁기념관,126.9773364922,37.5344334641
102000092,03186,녹사평역,126.9853329261,37.5350537818
102000093,03187,녹사평역,126.9853046955,37.5347582183
102000094,03188,용산구청.이태원시장,126.9906003503,37.5343631768
102000095,03189,용산구청.이태원시장,126.9899056291,37.534063054
102000096,03190,이태원역1번출구.해밀턴호텔,126.9929957924,37.5345183319
102000097,03191,이태원역4번출구.해밀턴호텔,126.9931542295,37.5342768471
102000098,03192,이태원119안전센터,126.9966370647,37.5347500738
102000099,03193,이태원119안전센터,126.9971949215,37.5345410337
102000100,03194,한남동새마을금고,127.0003213662,37.5368442711
102000101,03195,한남동주민센터,127.0006042579,37.5367073033
102000102,03196,한강진역.블루스퀘어,127.001669577,37.5407264564
102000103,03197,한강진역.블루스퀘어,127.0021070988,37.5408748585
102000104,03198,서울역,126.973780169,37.5535629948
102000105,03199,후암3거리,126.9765772255,37.5525408404
102000106,03200,후암시장,126.9770644706,37.5506891863
